Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Brazil,BRA,Age dependency ratio (% of working-age population),SP.POP.DPND,50.09619518,49.53193368,48.93349915,48.32346739,47.73305203,47.18366857,46.50425901,45.9978989,45.57853146,45.14288857,44.65985467
Brazil,BRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.078,17.429,16.836,16.328,15.913,15.591,15.342,15.132,14.931,14.727,
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.873,5.882,5.898,5.919,5.943,5.97,6,6.034,6.072,6.116,
Brazil,BRA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,4.97638733,5.16962546,5.39960914,5.98616735,6.064482,9.89642313,8.23753559,6.8625061,7.05216777,6.78191967,
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.83963415,72.13173171,72.41482927,72.69541463,72.97802439,73.26414634,73.55234146,73.83958537,74.12243902,74.40187805,
Brazil,BRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,25.98962975,,30.78668976,35.56209946,37.03839874,,43.45983124,45.2390213,46.44657898,,
Brunei Darussalam,BRN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.25302247,43.6464304,42.81698736,41.92915954,41.12225516,40.42989253,39.56485888,39.00583773,38.64101156,38.31802336,37.9837884
Brunei Darussalam,BRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.738,18.499,18.292,18.07,17.809,17.499,17.146,16.774,16.405,16.043,
Brunei Darussalam,BRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.911,2.947,2.978,2.996,3.001,2.994,2.982,2.973,2.975,2.992,
Brunei Darussalam,BRN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,6.88329595,6.2639185,6.27406256,6.69016734,6.70138421,6.28589947,6.26894688,6.06669378,6.38384636,6.473376,
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.21346341,76.42812195,76.67556098,76.9567561,77.26829268,77.59826829,77.93231707,78.25258537,78.54665854,78.80958537,
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,14.83329964,14.75751972,15.24612045,15.95436001,16.97945023,15.65480995,17.62656021,22.55349922,24.28566933,31.72533989,
Bulgaria,BGR,Age dependency ratio (% of working-age population),SP.POP.DPND,45.07903911,45.02274227,45.15376472,45.48987016,46.00580027,46.67550549,47.70587746,48.73792733,49.77889151,50.84738578,51.9098808
Bulgaria,BGR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.2,9.6,10,10.4,10.9,10.2,9.6,9.5,9.2,9.4,
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.6,14.7,15,14.8,14.5,14.9,14.7,15,14.4,15.1,
Bulgaria,BGR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.71831247,11.26670952,9.97142117,10.47537232,9.50899583,11.02347312,11.02347312,11.5357273,10.95201537,10.95201537,
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.56097561,72.61219512,72.66341463,72.96341463,73.41219512,73.51219512,74.16341463,74.31463415,74.86097561,75.40731707,
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,44.27005005,45.81988907,49.52777863,51.35054016,54.11346054,58.01100159,59.62535858,62.74134064,66.53833771,70.78562927,
Burkina Faso,BFA,Age dependency ratio (% of working-age population),SP.POP.DPND,96.31620679,96.36965406,96.27911867,96.07050162,95.72839311,95.23231511,95.01741455,94.54328716,93.86897338,93.06758091,92.17971533
Burkina Faso,BFA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,44.794,44.375,43.905,43.389,42.836,42.261,41.679,41.105,40.551,40.025,
Burkina Faso,BFA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.089,12.492,11.926,11.415,10.972,10.6,10.292,10.028,9.786,9.56,
Burkina Faso,BFA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,18.66207578,15.20094231,15.55554223,18.91959399,14.67738071,15.71920612,12.8250426,11.69373226,12.72407194,11.15812496,
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.58131707,54.40390244,55.18880488,55.90229268,56.52497561,57.05139024,57.49204878,57.87931707,58.24063415,58.58846341,
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.307579994,2.440969944,2.611819983,3.180099964,3.532540083,3.578629971,4.146450043,4.558279991,4.775909901,,
Burundi,BDI,Age dependency ratio (% of working-age population),SP.POP.DPND,92.70324254,91.087333,89.74256352,88.66368388,87.8114541,87.16187492,87.68248677,88.12448589,88.56445602,89.07516976,89.65469504
Burundi,BDI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.3,43.662,44,44.276,44.458,44.53,44.489,44.358,44.151,43.867,
Burundi,BDI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.366,13.196,13.007,12.801,12.577,12.336,12.082,11.824,11.566,11.313,
Burundi,BDI,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.22025698,12.80553383,9.70207481,8.15134447,8.14217182,13.46501176,13.5786437,14.05947053,14.01828211,13.18522664,
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.69695122,53.05387805,53.45607317,53.89102439,54.35121951,54.82919512,55.31202439,55.78929268,56.25160976,56.69202439,
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.305350065,2.308729887,2.358230114,2.547950029,2.713140011,3.14944005,2.981899977,3.669130087,4.408170223,,
Cabo Verde,CPV,Age dependency ratio (% of working-age population),SP.POP.DPND,77.02191198,73.10128415,69.52974744,66.21570554,63.0941689,60.21635361,58.28727427,56.35184237,54.57736822,53.1337066,52.04818784
Cabo Verde,CPV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.783,23.303,22.935,22.645,22.413,22.212,22.023,21.832,21.625,21.388,
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.451,5.42,5.409,5.416,5.436,5.46,5.476,5.477,5.456,5.411,
Cabo Verde,CPV,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,10.35167811,11.2862542,11.10103267,9.90530936,9.86532571,8.66044729,10.02089722,9.62511549,9.15300009,11.72759401,
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.52353659,71.83568293,72.09936585,72.30953659,72.47121951,72.59790244,72.70956098,72.82821951,72.97236585,73.147,
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.461400032,8.316940308,9.297539711,11.47159958,14.46662045,17.30555916,20.08601952,20.12141037,22.31138039,22.98217964,
Cambodia,KHM,Age dependency ratio (% of working-age population),SP.POP.DPND,67.93829782,65.84083603,63.8218471,61.89191598,60.20840415,58.8799811,58.01636611,57.11222484,56.33104613,55.80955703,55.56991959
Cambodia,KHM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.145,26.098,26.043,25.937,25.755,25.491,25.164,24.812,24.462,24.119,
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.479,7.216,6.996,6.81,6.655,6.525,6.412,6.312,6.218,6.127,
Cambodia,KHM,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,13.122306,9.53716186,9.14213916,7.11950865,6.54525348,7.2393903,6.8155278,7.258156,6.81614184,6.13494591,
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.96770732,63.79558537,64.55234146,65.23497561,65.84446341,66.38565854,66.87287805,67.32887805,67.77204878,68.21229268,
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.378259897,5.66012001,7.288569927,9.086750031,11.71901989,14.06062031,15.90151024,,,,
Cameroon,CMR,Age dependency ratio (% of working-age population),SP.POP.DPND,90.93677524,90.47660456,89.82785536,89.06519354,88.2675791,87.46946891,87.00646857,86.46617836,85.84479218,85.11251799,84.2579892
Cameroon,CMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.378,40.104,39.788,39.439,39.055,38.64,38.195,37.724,37.236,36.736,
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.758,13.58,13.366,13.124,12.862,12.587,12.306,12.021,11.739,11.462,
Cameroon,CMR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,7.66839369,7.40600879,6.76807564,5.57404755,7.33615431,8.53335928,6.41716148,5.45882966,4.62177535,4.26453239,
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.88904878,52.1502439,52.47914634,52.85582927,53.26485366,53.69482927,54.13736585,54.5875122,55.04180488,55.4927561,
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.80821991,6.758090019,7.203750134,7.816259861,8.962909698,11.03824043,11.92603016,,,,
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.47005886,44.2012792,43.99535263,43.89356859,43.93793328,44.14449754,44.61273579,45.13154666,45.7464892,46.472607,47.2924045
Canada,CAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.65,10.9,11.2,11.3,11.3,11.1,11,11,10.9,10.9,
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.1,7,7.1,7.2,7.1,7.1,7,7.1,7.2,7.4,
Canada,CAN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,17.50047079,17.57887183,17.84465269,18.01085861,18.12343641,18.22610273,18.40415949,18.56502884,18.57342332,18.76736586,
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.29268293,80.41878049,80.63439024,80.82536585,81.11146341,81.41292683,81.34929268,81.56243902,81.76504878,81.95660976,
Canada,CAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Central African Republic,CAF,Age dependency ratio (% of working-age population),SP.POP.DPND,84.09929249,83.5511174,82.83738144,81.98861573,81.01698404,79.94946001,79.07667025,78.1766315,77.2390803,76.23280568,75.15610362
Central African Republic,CAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.97,36.444,35.962,35.539,35.178,34.873,34.607,34.349,34.076,33.774,
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.541,18.189,17.782,17.341,16.88,16.412,15.941,15.467,14.995,14.532,
Central African Republic,CAF,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,12.5097036,13.49059251,15.12406221,14.73515301,8.98628479,9.74336449,11.84178665,10.5066313,15.51645354,14.16568905,
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.73809756,45.16312195,45.68739024,46.284,46.93497561,47.62531707,48.35043902,49.10529268,49.87987805,50.65778049,
Central African Republic,CAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,1.127820015,,2.276109934,2.444760084,2.558259964,2.986819983,2.774159908,,,
Chad,TCD,Age dependency ratio (% of working-age population),SP.POP.DPND,107.3498053,107.4402632,107.2133956,106.7015544,105.9518389,105.0156575,104.5413678,103.7900028,102.8496938,101.8008431,100.6866607
Chad,TCD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,49.473,49.089,48.668,48.214,47.735,47.24,46.738,46.238,45.745,45.264,
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,17.094,16.843,16.545,16.207,15.839,15.454,15.071,14.705,14.367,14.065,
Chad,TCD,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,13.48845649,8.07978074,7.29787973,5.28346403,5.08706645,4.85507268,6.85440807,5.93769915,7.75779581,8.96652448,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.97390244,48.23002439,48.55921951,48.95158537,49.39317073,49.86207317,50.33195122,50.78139024,51.1914878,51.55580488,
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1.420560002,,,1.945860028,2.013149977,2.101419926,2.220989943,,,3.445389986,
Channel Islands,CHI,Age dependency ratio (% of working-age population),SP.POP.DPND,45.2161801,45.41754386,45.49477109,45.43986267,45.30056247,45.18104076,45.42447829,45.71531792,46.08211477,46.51468142,47.00937601
Channel Islands,CHI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.297,10.163,10.036,9.921,9.819,9.73,9.652,9.583,9.52,9.463,
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.098,9.022,8.968,8.935,8.921,8.924,8.94,8.964,8.992,9.021,
Channel Islands,CHI,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.90321951,79.16653659,79.41080488,79.63302439,79.83270732,80.01036585,80.1695122,80.31865854,80.46282927,80.6064878,
Channel Islands,CHI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,
Chile,CHL,Age dependency ratio (% of working-age population),SP.POP.DPND,48.41109595,47.83141852,47.30580634,46.83995243,46.42471349,46.05697914,45.7947508,45.56299351,45.38092712,45.26989594,45.24316588
Chile,CHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.133,14.872,14.627,14.394,14.171,13.959,13.757,13.566,13.385,13.213,
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.154,5.133,5.117,5.105,5.097,5.093,5.092,5.096,5.105,5.118,
Chile,CHL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,12.54157551,13.45303834,13.71548294,13.56056913,14.05518594,13.80161645,14.33965772,14.65070469,15.31763039,15.88420857,
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.63829268,78.97917073,79.31353659,79.64090244,79.96080488,80.27580488,80.58697561,80.89485366,81.19792683,81.49619512,
Chile,CHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,49.99465179,48.61949921,54.31214905,57.25669098,61.87060165,69.67411041,75.04631042,79.44690704,83.81643677,86.63069916,
China,CHN,Age dependency ratio (% of working-age population),SP.POP.DPND,38.08612021,37.04992107,36.07978767,35.28583298,34.75640344,34.51875871,34.49331161,34.73728649,35.21478298,35.84650547,36.57994248
China,CHN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.4,12.09,12.1,12.14,12.13,11.9,11.93,12.1,12.08,12.4,
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.51,6.81,6.93,7.06,7.08,7.11,7.14,7.15,7.16,7.2,
China,CHN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,9.79346707,9.93674719,11.06281576,10.13371551,10.31396151,10.23713459,10.61685285,10.48547293,10.28492085,10.43262803,
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.76695122,74.07170732,74.34043902,74.58326829,74.80326829,75.00741463,75.20217073,75.39292683,75.58514634,75.78226829,
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,19.3358593,20.4976902,20.84453011,20.93997955,22.51596069,23.94791985,24.87281036,27.18442917,30.16206932,39.39038849,
Colombia,COL,Age dependency ratio (% of working-age population),SP.POP.DPND,51.78753186,50.96182072,50.04231988,49.11136234,48.28501437,47.61301301,47.00720337,46.55176774,46.20619121,45.90394031,45.61504718
Colombia,COL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.078,18.663,18.247,17.842,17.451,17.079,16.727,16.393,16.076,15.773,
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.565,5.568,5.579,5.599,5.629,5.667,5.712,5.762,5.816,5.872,
Colombia,COL,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,15.70597986,16.43640642,16.69975205,18.00168356,18.29034748,18.10473843,20.55019034,18.87406411,18.14280077,18.14111324,
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.26392683,72.49143902,72.7055122,72.90717073,73.09695122,73.27785366,73.45480488,73.63078049,73.80973171,73.99314634,
Colombia,COL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,29.18512917,31.33164024,32.63217163,35.24565125,37.07862854,39.40909958,43.50296021,46.21575165,50.1038208,51.29100037,
Comoros,COM,Age dependency ratio (% of working-age population),SP.POP.DPND,82.49323724,81.66741667,80.88744046,80.13958223,79.38851968,78.62173694,78.08698248,77.49877218,76.88361685,76.26505997,75.64580085
Comoros,COM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.538,36.329,36.115,35.891,35.649,35.378,35.068,34.718,34.326,33.897,
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.028,8.885,8.723,8.548,8.366,8.181,7.999,7.826,7.663,7.514,
Comoros,COM,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,11.24700908,11.88425187,12.48696686,11.7333506,7.32344649,6.15457298,7.19253261,9.94122903,7.38351558,8.66237231,
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.10978049,60.38831707,60.71234146,61.06729268,61.44419512,61.8305122,62.2127561,62.58297561,62.93217073,63.25685366,
Comoros,COM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,4.053860188,,5.800899982,5.699810028,7.909150124,8.599889755,8.682629585,8.928420067,
Congo (Kinshasa),ZAR,Age dependency ratio (% of working-age population),SP.POP.DPND,98.1485656,98.43931112,98.43585393,98.23635258,97.93853123,97.58179017,97.54797222,97.37186666,97.0518378,96.56541344,95.91275719
Congo (Kinshasa),ZAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.774,45.395,44.99,44.569,44.137,43.702,43.266,42.83,42.394,41.96,
Congo (Kinshasa),ZAR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.515,13.03,12.573,12.146,11.754,11.4,11.086,10.804,10.549,10.314,
Congo (Kinshasa),ZAR,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,6.18407057,8.32080297,9.88512813,12.66208191,18.68659787,7.81443346,7.16120239,11.6025168,9.28150182,11.05626274,
Congo (Kinshasa),ZAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.63829268,54.36782927,55.06441463,55.724,56.33707317,56.89614634,57.39863415,57.85407317,58.27192683,58.65919512,
Congo (Kinshasa),ZAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,4.385019779,4.392479897,5.505159855,6.502570152,,7.814499855,7.922460079,6.640759945,,
Congo Brazzaville,COG,Age dependency ratio (% of working-age population),SP.POP.DPND,83.8330587,83.91710402,84.02142884,84.13425068,84.19510166,84.16292626,84.84945432,85.40006116,85.81046997,86.07687167,86.19048828
Congo Brazzaville,COG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.865,38.776,38.658,38.508,38.324,38.092,37.797,37.435,37.011,36.536,
Congo Brazzaville,COG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.047,12.448,11.824,11.208,10.625,10.096,9.633,9.228,8.874,8.569,
Congo Brazzaville,COG,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,6.18350296,5.46004559,5.30908802,5.23692975,4.62370304,6.46768627,7.58731932,8.70635969,8.70635969,8.70635969,
Congo Brazzaville,COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.56153659,54.64782927,55.80131707,56.96507317,58.09363415,59.14312195,60.08517073,60.92390244,61.66639024,62.31114634,
Congo Brazzaville,COG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,6.553949833,,9.11577034,10.4394598,9.718799591,,
Costa Rica,CRI,Age dependency ratio (% of working-age population),SP.POP.DPND,51.22519004,50.13707776,49.24855934,48.50126073,47.80839376,47.13840279,46.74623086,46.30578635,45.88035935,45.55770535,45.36935187
Costa Rica,CRI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.054,16.801,16.574,16.345,16.102,15.84,15.564,15.287,15.022,14.768,
Costa Rica,CRI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.265,4.327,4.392,4.457,4.522,4.586,4.648,4.709,4.769,4.829,
Costa Rica,CRI,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,21.34630336,22.05601594,24.6336161,26.08989871,30.60737344,28.9922897,26.45466662,25.72010815,24.05637088,23.34114592,
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.08665854,78.20780488,78.33031707,78.45773171,78.59260976,78.73604878,78.89017073,79.05353659,79.22521951,79.40270732,
Costa Rica,CRI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,47.17974091,49.32474136,50.00852966,53.03828049,
Cote d'Ivoire,CIV,Age dependency ratio (% of working-age population),SP.POP.DPND,88.49644457,88.53399822,88.45218841,88.2310811,87.86269669,87.37669369,86.7423128,86.01977204,85.22006184,84.3652116,83.49039142
Cote d'Ivoire,CIV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.168,38.853,38.566,38.308,38.08,37.876,37.69,37.509,37.32,37.118,
Cote d'Ivoire,CIV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.303,15.912,15.513,15.134,14.791,14.493,14.236,14.001,13.773,13.548,
Cote d'Ivoire,CIV,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,6.99114132,7.65879086,7.53564557,7.47907297,8.48701216,8.22452331,8.86960331,8.52093645,8.20381845,7.34924624,
